State00,PUMA00,GEOID00,GISJOIN00,State10,PUMA10,GEOID10,GISJOIN10,State10_Name,PUMA10_Name,CPUMA00,CPUMA10,PUMA00_Pop00,PUMA10_Pop00,Part_Pop00,pPUMA00_Pop00,pPUMA10_Pop00,PUMA00_Pop10,PUMA10_Pop10,Part_Pop10,pPUMA00_Pop10,pPUMA10_Pop10,PUMA00_Land,PUMA10_Land,Part_Land,pPUMA00_Land,pPUMA10_Land,county_fips,area,climate_reg_recs
48,04623,4804623,G48004623,48,04627,4804627,G48004627,Texas,Harris County (Far North)--Spring,990,990,155011,71576,7403,4.78,10.34,236602,111259,9069,3.83,8.15,444615533,129662904,15057638,3.39,11.61,201,130919199.60496505,Hot-Humid
48,04624,4804624,G48004624,48,04605,4804605,G48004605,Texas,Harris County (Southeast)--Pasadena City (North & Central)--Inside Beltway TX-8,990,990,132700,112689,137,0.1,0.12,158367,117068,243,0.15,0.21,143067743,71740033,2235227,1.56,3.12,201,76108831.5483428,Hot-Humid
48,04624,4804624,G48004624,48,04618,4804618,G48004618,Texas,Houston City (Southeast)--West of Pasadena City & Outside Loop I-610,990,990,132700,105566,6820,5.14,6.46,158367,102844,6433,4.06,6.26,143067743,52247801,1891919,1.32,3.62,201,52805919.157165945,Hot-Humid
48,04624,4804624,G48004624,48,04619,4804619,G48004619,Texas,Houston (Southeast) & South Houston Cities--Inside Beltway TX-8,990,990,132700,77520,54856,41.34,70.76,158367,101828,76832,48.52,75.45,143067743,72154576,51123767,35.73,70.85,201,72856651.80645466,Hot-Humid
48,04624,4804624,G48004624,48,04620,4804620,G48004620,Texas,Houston (Southeast) & Webster Cities,990,990,132700,80273,34071,25.68,42.44,158367,101918,36661,23.15,35.97,143067743,116381859,53571147,37.44,46.03,201,118959267.48666053,Hot-Humid
48,04624,4804624,G48004624,48,04621,4804621,G48004621,Texas,"Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities",990,990,132700,98196,36816,27.74,37.49,158367,102997,38198,24.12,37.09,143067743,161246879,34245683,23.94,21.24,201,170798991.30031058,Hot-Humid
48,04625,4804625,G48004625,48,04605,4804605,G48004605,Texas,Harris County (Southeast)--Pasadena City (North & Central)--Inside Beltway TX-8,990,990,141674,112689,112528,79.43,99.86,149043,117068,116769,78.35,99.74,110775105,71740033,60276099,54.41,84.02,201,76108831.5483428,Hot-Humid
48,04625,4804625,G48004625,48,04606,4804606,G48004606,Texas,"Houston (East), Galena Park, Jacinto Cities & Cloverleaf",990,990,141674,103711,0,0,0,149043,107861,0,0,0,110775105,104773136,108503,0.1,0.1,201,108944184.08839741,Hot-Humid
48,04625,4804625,G48004625,48,04619,4804619,G48004619,Texas,Houston (Southeast) & South Houston Cities--Inside Beltway TX-8,990,990,141674,77520,1116,0.79,1.44,149043,101828,1653,1.11,1.62,110775105,72154576,464930,0.42,0.64,201,72856651.80645466,Hot-Humid
48,04625,4804625,G48004625,48,04621,4804621,G48004621,Texas,"Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities",990,990,141674,98196,25069,17.69,25.53,149043,102997,27480,18.44,26.68,110775105,161246879,45545199,41.12,28.25,201,170798991.30031058,Hot-Humid
48,04625,4804625,G48004625,48,04622,4804622,G48004622,Texas,"Harris County (East)--Deer Park, La Porte (North) Cities & Channelview",990,990,141674,85504,2961,2.09,3.46,149043,104358,3141,2.11,3.01,110775105,206852801,4380374,3.95,2.12,201,228925517.63073277,Hot-Humid
48,04701,4804701,G48004701,48,04901,4804901,G48004901,Texas,Fort Bend County (East)--Missouri City,993,993,176264,84186,8124,4.61,9.65,378044,103625,16817,4.45,16.23,2039754696,93321850,35274689,1.73,37.8,157,96786586.73901597,Hot-Humid
48,04701,4804701,G48004701,48,04902,4804902,G48004902,Texas,Fort Bend County (Northeast)--Sugar Land & Stafford Cities,993,993,176264,88068,10682,6.06,12.13,378044,118757,25090,6.64,21.13,2039754696,128094875,18473510,0.91,14.42,157,133758639.81521045,Hot-Humid
48,04701,4804701,G48004701,48,04903,4804903,G48004903,Texas,"Fort Bend County (Central)--Rosenberg City, Pecan Grove & New Territory",993,993,176264,82100,65159,36.97,79.37,378044,104808,86703,22.93,82.73,2039754696,148921616,129634996,6.36,87.05,157,154780897.78447172,Hot-Humid
48,04701,4804701,G48004701,48,04904,4804904,G48004904,Texas,"Fort Bend County (North)--Mission Bend (Southwest), Cinco Ranch & Four Corners",993,993,176264,53133,45334,25.72,85.32,378044,126696,117945,31.2,93.09,2039754696,111585284,107389600,5.26,96.24,157,114763199.64953172,Hot-Humid
48,04701,4804701,G48004701,48,04905,4804905,G48004905,Texas,Fort Bend County (West & South),993,993,176264,46965,46965,26.64,100,378044,131489,131489,34.78,100,2039754696,1749210932,1748507290,85.72,99.96,157,1791654940.0734143,Hot-Humid
48,04701,4804701,G48004701,48,05000,4805000,G48005000,Texas,Houston-Galveston Area Council (West),993,981,176264,155788,0,0,0,378044,170478,0,0,0,2039754696,11148720213,474611,0.02,0,321,2950535857.9462614,Hot-Humid
48,04702,4804702,G48004702,48,04901,4804901,G48004901,Texas,Fort Bend County (East)--Missouri City,993,993,178188,84186,76062,42.69,90.35,207331,103625,86808,41.87,83.77,191150887,93321850,58047161,30.37,62.2,157,96786586.73901597,Hot-Humid
48,04702,4804702,G48004702,48,04902,4804902,G48004902,Texas,Fort Bend County (Northeast)--Sugar Land & Stafford Cities,993,993,178188,88068,77386,43.43,87.87,207331,118757,93667,45.18,78.87,191150887,128094875,109621365,57.35,85.58,157,133758639.81521045,Hot-Humid
48,04702,4804702,G48004702,48,04903,4804903,G48004903,Texas,"Fort Bend County (Central)--Rosenberg City, Pecan Grove & New Territory",993,993,178188,82100,16941,9.51,20.63,207331,104808,18105,8.73,17.27,191150887,148921616,19286620,10.09,12.95,157,154780897.78447172,Hot-Humid
48,04702,4804702,G48004702,48,04904,4804904,G48004904,Texas,"Fort Bend County (North)--Mission Bend (Southwest), Cinco Ranch & Four Corners",993,993,178188,53133,7799,4.38,14.68,207331,126696,8751,4.22,6.91,191150887,111585284,4195685,2.19,3.76,157,114763199.64953172,Hot-Humid
48,04702,4804702,G48004702,48,04905,4804905,G48004905,Texas,Fort Bend County (West & South),993,993,178188,46965,0,0,0,207331,131489,0,0,0,191150887,1749210932,56,0,0,157,1791654940.0734143,Hot-Humid
48,04801,4804801,G48004801,48,04802,4804802,G48004802,Texas,Houston-Galveston Area Council--Brazoria County (Central)--Alvin City,992,992,132703,91940,32304,24.34,35.14,136865,108513,34473,25.19,31.77,2452731116,1595269178,665600023,27.14,41.72,039,1681518118.790402,Hot-Humid
48,04801,4804801,G48004801,48,04803,4804803,G48004803,Texas,Houston-Galveston Area Council--Brazoria County (Southwest)--Lake Jackson City,992,992,132703,100399,100399,75.66,100,136865,102392,102392,74.81,100,2452731116,1787100384,1787100384,72.86,100,039,1919144405.8516207,Hot-Humid
48,04801,4804801,G48004801,48,04905,4804905,G48004905,Texas,Fort Bend County (West & South),992,993,132703,46965,0,0,0,136865,131489,0,0,0,2452731116,1749210932,16078,0,0,157,1791654940.0734143,Hot-Humid
48,04801,4804801,G48004801,48,05000,4805000,G48005000,Texas,Houston-Galveston Area Council (West),992,981,132703,155788,0,0,0,136865,170478,0,0,0,2452731116,11148720213,14631,0,0,321,2950535857.9462614,Hot-Humid
48,04802,4804802,G48004802,48,04801,4804801,G48004801,Texas,Houston-Galveston Area Council--Brazoria County (North)--Pearland City,992,992,109064,49428,49428,45.32,100,176301,102261,102261,58,100,1062725584,133056428,133056428,12.52,100,039,133333417.90372883,Hot-Humid
48,04802,4804802,G48004802,48,04802,4804802,G48004802,Texas,Houston-Galveston Area Council--Brazoria County (Central)--Alvin City,992,992,109064,91940,59636,54.68,64.86,176301,108513,74040,42,68.23,1062725584,1595269178,929669155,87.48,58.28,039,1681518118.790402,Hot-Humid
48,04901,4804901,G48004901,48,04701,4804701,G48004701,Texas,"Galveston County (Central, South & East)--Galveston, Texas City & La Marque Cities",991,991,115536,159275,115536,100,72.54,107139,154527,107139,100,69.33,354357651,757500940,354357651,100,46.78,167,808013889.4854817,Hot-Humid
48,04902,4804902,G48004902,48,04701,4804701,G48004701,Texas,"Galveston County (Central, South & East)--Galveston, Texas City & La Marque Cities",991,991,134622,159275,43739,32.49,27.46,184170,154527,47388,25.73,30.67,625454487,757500940,403143290,64.46,53.22,167,808013889.4854817,Hot-Humid
48,04902,4804902,G48004902,48,04702,4804702,G48004702,Texas,Galveston County (Northwest)--League City & Friendswood City,991,991,134622,90883,90883,67.51,100,184170,136782,136782,74.27,100,625454487,222311197,222311197,35.54,100,167,227765190.72163436,Hot-Humid
48,05000,4805000,G48005000,48,05000,4805000,G48005000,Texas,Houston-Galveston Area Council (West),981,981,118745,155788,99535,83.82,63.89,118119,170478,98856,83.69,57.99,10655025747,11148720213,8144700605,76.44,73.06,321,2950535857.9462614,Hot-Humid
48,05000,4805000,G48005000,48,05100,4805100,G48005100,Texas,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties",981,981,118745,127388,0,0,0,118119,153403,0,0,0,10655025747,7801708944,1099,0,0,149,2485548609.9328117,Hot-Humid
48,05000,4805000,G48005000,48,05500,4805500,G48005500,Texas,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties,981,981,118745,127024,19210,16.18,15.12,118119,138194,19263,16.31,13.94,10655025747,15994261242,2510324043,23.56,15.7,177,2770913835.0537214,Hot-Humid
48,05100,4805100,G48005100,48,03601,4803601,G48003601,Texas,Brazos Valley COG (Outside Brazos County) & Milam County,981,981,151626,138906,24238,15.99,17.45,178160,149353,24757,13.9,16.58,10435192788,14146378914,2633480651,25.24,18.62,289,2798057771.2573266,Hot-Humid
48,05100,4805100,G48005100,48,05100,4805100,G48005100,Texas,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties",981,981,151626,127388,127388,84.01,100,178160,153403,153403,86.1,100,10435192788,7801708944,7801705521,74.76,100,149,2485548609.9328117,Hot-Humid
48,05100,4805100,G48005100,48,05201,4805201,G48005201,Texas,Capital Area COG--Williamson County (North)--Georgetown (East) & Taylor Cities,981,994,151626,69020,0,0,0,178160,113009,0,0,0,10435192788,2173453256,4936,0,0,491,2204628851.4408383,Hot-Humid
48,05100,4805100,G48005100,48,05500,4805500,G48005500,Texas,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties,981,981,151626,127024,0,0,0,178160,138194,0,0,0,10435192788,15994261242,1680,0,0,177,2770913835.0537214,Hot-Humid
48,05201,4805201,G48005201,48,03400,4803400,G48003400,Texas,"Central Texas COG (West), Burnet & Llano Counties",994,960,130230,163497,0,0,0,227095,176700,0,0,0,2636059587,16608228906,227766,0.01,0,411,2948173877.9278936,Hot-Humid
48,05201,4805201,G48005201,48,05201,4805201,G48005201,Texas,Capital Area COG--Williamson County (North)--Georgetown (East) & Taylor Cities,994,994,130230,69020,69020,53,100,227095,113009,113009,49.76,100,2636059587,2173453256,2173357773,82.45,100,491,2204628851.4408383,Hot-Humid
48,05201,4805201,G48005201,48,05203,4805203,G48005203,Texas,"Williamson County (South)--Austin City (Far North), Brushy Creek & Jollyville",994,994,130230,68967,9891,7.6,14.34,227095,100112,17085,7.52,17.07,2636059587,115287794,31900477,1.21,27.67,491,115942901.50809744,Hot-Humid
48,05201,4805201,G48005201,48,05204,4805204,G48005204,Texas,Capital Area COG--Williamson County (West)--Cedar Park & Leander Cities,994,994,130230,55192,51316,39.4,92.98,227095,107293,97001,42.71,90.41,2636059587,474340792,430561436,16.33,90.77,491,482141752.6980286,Hot-Humid
48,05201,4805201,G48005201,48,05301,4805301,G48005301,Texas,"Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch",994,995,130230,53202,0,0,0,227095,107720,0,0,0,2636059587,432516931,12134,0,0,453,432764016.2282075,Hot-Humid
48,05202,4805202,G48005202,48,05202,4805202,G48005202,Texas,Capital Area COG--Williamson County (Southeast)--Round Rock City,994,994,119737,56785,56785,47.42,100,195581,102265,102265,52.29,100,260463586,133296065,133296065,51.18,100,491,134514613.63992417,Hot-Humid
48,05202,4805202,G48005202,48,05203,4805203,G48005203,Texas,"Williamson County (South)--Austin City (Far North), Brushy Creek & Jollyville",994,994,119737,68967,59076,49.34,85.66,195581,100112,83024,42.45,82.93,260463586,115287794,83385806,32.01,72.33,491,115942901.50809744,Hot-Humid
48,05202,4805202,G48005202,48,05204,4805204,G48005204,Texas,Capital Area COG--Williamson County (West)--Cedar Park & Leander Cities,994,994,119737,55192,3876,3.24,7.02,195581,107293,10292,5.26,9.59,260463586,474340792,43779355,16.81,9.23,491,482141752.6980286,Hot-Humid
48,05202,4805202,G48005202,48,05302,4805302,G48005302,Texas,Austin City (North),994,995,119737,96295,0,0,0,195581,102799,0,0,0,260463586,68212271,2359,0,0,453,68203378.86716872,Hot-Humid
48,05301,4805301,G48005301,48,05301,4805301,G48005301,Texas,"Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch",995,995,167656,53202,1207,0.72,2.27,182423,107720,4266,2.34,3.96,123088505,432516931,14393100,11.69,3.33,453,432764016.2282075,Hot-Humid
48,05301,4805301,G48005301,48,05302,4805302,G48005302,Texas,Austin City (North),995,995,167656,96295,77334,46.13,80.31,182423,102799,82373,45.15,80.13,123088505,68212271,48394064,39.32,70.95,453,68203378.86716872,Hot-Humid
48,05301,4805301,G48005301,48,05303,4805303,G48005303,Texas,Austin City (Northeast),995,995,167656,106490,67753,40.41,63.62,182423,124982,73640,40.37,58.92,123088505,141717528,50063446,40.67,35.33,453,146910345.54978016,Hot-Humid
48,05301,4805301,G48005301,48,05305,4805305,G48005305,Texas,Austin City (Northwest),995,995,167656,73050,131,0.08,0.18,182423,106096,20,0.01,0.02,123088505,246740098,270537,0.22,0.11,453,262648732.06996813,Hot-Humid
48,05301,4805301,G48005301,48,05306,4805306,G48005306,Texas,Austin City (Central),995,995,167656,126357,21231,12.66,16.8,182423,133459,22124,12.13,16.58,123088505,70065298,9967358,8.1,14.23,453,71203813.08823109,Hot-Humid
48,05302,4805302,G48005302,48,05301,4805301,G48005301,Texas,"Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch",995,995,159117,53202,0,0,0,175415,107720,0,0,0,157585166,432516931,38938,0.02,0.01,453,432764016.2282075,Hot-Humid
48,05302,4805302,G48005302,48,05303,4805303,G48005303,Texas,Austin City (Northeast),995,995,159117,106490,29933,18.81,28.11,175415,124982,33353,19.01,26.69,157585166,141717528,43251266,27.45,30.52,453,146910345.54978016,Hot-Humid
48,05302,4805302,G48005302,48,05304,4805304,G48005304,Texas,Austin City (Southeast),995,995,159117,99129,70031,44.01,70.65,175415,120905,76738,43.75,63.47,157585166,140723545,76664293,48.65,54.48,453,142692159.83564705,Hot-Humid
48,05302,4805302,G48005302,48,05306,4805306,G48005306,Texas,Austin City (Central),995,995,159117,126357,15693,9.86,12.42,175415,133459,20757,11.83,15.55,157585166,70065298,9229084,5.86,13.17,453,71203813.08823109,Hot-Humid
48,05302,4805302,G48005302,48,05307,4805307,G48005307,Texas,Austin City (South),995,995,159117,105964,40193,25.26,37.93,175415,109837,39524,22.53,35.98,157585166,65991792,20606319,13.08,31.23,453,66368332.163746946,Hot-Humid
48,05302,4805302,G48005302,48,05309,4805309,G48005309,Texas,"Travis County (West, South & Outside Austin City)",995,995,159117,67389,3267,2.05,4.85,175415,105571,5043,2.87,4.78,157585166,1233459924,7795266,4.95,0.63,453,1292697723.93073,Hot-Humid
48,05303,4805303,G48005303,48,05304,4805304,G48005304,Texas,Austin City (Southeast),995,995,159944,99129,25198,15.75,25.42,199262,120905,32343,16.23,26.75,185122172,140723545,14092503,7.61,10.01,453,142692159.83564705,Hot-Humid
48,05303,4805303,G48005303,48,05305,4805305,G48005305,Texas,Austin City (Northwest),995,995,159944,73050,3684,2.3,5.04,199262,106096,4551,2.28,4.29,185122172,246740098,12595491,6.8,5.1,453,262648732.06996813,Hot-Humid
48,05303,4805303,G48005303,48,05307,4805307,G48005307,Texas,Austin City (South),995,995,159944,105964,65328,40.84,61.65,199262,109837,69634,34.95,63.4,185122172,65991792,43720378,23.62,66.25,453,66368332.163746946,Hot-Humid
48,05303,4805303,G48005303,48,05308,4805308,G48005308,Texas,"Austin City (Southwest), Lost Creek & Barton Creek",995,995,159944,84407,65451,40.92,77.54,199262,112897,89243,44.79,79.05,185122172,165185759,102342017,55.28,61.96,453,165539168.75090715,Hot-Humid
48,05303,4805303,G48005303,48,05309,4805309,G48005309,Texas,"Travis County (West, South & Outside Austin City)",995,995,159944,67389,283,0.18,0.42,199262,105571,3491,1.75,3.31,185122172,1233459924,12371785,6.68,1,453,1292697723.93073,Hot-Humid
48,05304,4805304,G48005304,48,05203,4805203,G48005203,Texas,"Williamson County (South)--Austin City (Far North), Brushy Creek & Jollyville",995,994,158035,68967,0,0,0,169510,100112,3,0,0,167552052,115287794,1510,0,0,491,115942901.50809744,Hot-Humid
48,05304,4805304,G48005304,48,05302,4805302,G48005302,Texas,Austin City (North),995,995,158035,96295,15347,9.71,15.94,169510,102799,16524,9.75,16.07,167552052,68212271,11139352,6.65,16.33,453,68203378.86716872,Hot-Humid
48,05304,4805304,G48005304,48,05305,4805305,G48005305,Texas,Austin City (Northwest),995,995,158035,73050,53255,33.7,72.9,169510,106096,62405,36.81,58.82,167552052,246740098,105542335,62.99,42.77,453,262648732.06996813,Hot-Humid
48,05304,4805304,G48005304,48,05306,4805306,G48005306,Texas,Austin City (Central),995,995,158035,126357,89433,56.59,70.78,169510,133459,90578,53.44,67.87,167552052,70065298,50868855,30.36,72.6,453,71203813.08823109,Hot-Humid
48,05401,4805401,G48005401,48,03400,4803400,G48003400,Texas,"Central Texas COG (West), Burnet & Llano Counties",995,960,163946,163497,0,0,0,292004,176700,0,0,0,1716825422,16608228906,49917,0,0,411,2948173877.9278936,Hot-Humid
48,05401,4805401,G48005401,48,05100,4805100,G48005100,Texas,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties",995,981,163946,127388,0,0,0,292004,153403,0,0,0,1716825422,7801708944,1967,0,0,149,2485548609.9328117,Hot-Humid
48,05401,4805401,G48005401,48,05201,4805201,G48005201,Texas,Capital Area COG--Williamson County (North)--Georgetown (East) & Taylor Cities,995,994,163946,69020,0,0,0,292004,113009,0,0,0,1716825422,2173453256,499,0,0,491,2204628851.4408383,Hot-Humid
48,05401,4805401,G48005401,48,05301,4805301,G48005301,Texas,"Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch",995,995,163946,53202,51992,31.71,97.73,292004,107720,103454,35.43,96.04,1716825422,432516931,418072759,24.35,96.66,453,432764016.2282075,Hot-Humid
48,05401,4805401,G48005401,48,05302,4805302,G48005302,Texas,Austin City (North),995,995,163946,96295,3614,2.2,3.75,292004,102799,3902,1.34,3.8,1716825422,68212271,8676496,0.51,12.72,453,68203378.86716872,Hot-Humid
48,05401,4805401,G48005401,48,05303,4805303,G48005303,Texas,Austin City (Northeast),995,995,163946,106490,8804,5.37,8.27,292004,124982,17989,6.16,14.39,1716825422,141717528,48402816,2.82,34.15,453,146910345.54978016,Hot-Humid
48,05401,4805401,G48005401,48,05304,4805304,G48005304,Texas,Austin City (Southeast),995,995,163946,99129,3900,2.38,3.93,292004,120905,11824,4.05,9.78,1716825422,140723545,49966749,2.91,35.51,453,142692159.83564705,Hot-Humid
48,05401,4805401,G48005401,48,05305,4805305,G48005305,Texas,Austin City (Northwest),995,995,163946,73050,15980,9.75,21.88,292004,106096,39120,13.4,36.87,1716825422,246740098,128331735,7.47,52.01,453,262648732.06996813,Hot-Humid
48,05401,4805401,G48005401,48,05307,4805307,G48005307,Texas,Austin City (South),995,995,163946,105964,443,0.27,0.42,292004,109837,679,0.23,0.62,1716825422,65991792,1665096,0.1,2.52,453,66368332.163746946,Hot-Humid
48,05401,4805401,G48005401,48,05308,4805308,G48005308,Texas,"Austin City (Southwest), Lost Creek & Barton Creek",995,995,163946,84407,18956,11.56,22.46,292004,112897,23654,8.1,20.95,1716825422,165185759,62843742,3.66,38.04,453,165539168.75090715,Hot-Humid
48,05401,4805401,G48005401,48,05309,4805309,G48005309,Texas,"Travis County (West, South & Outside Austin City)",995,995,163946,67389,60257,36.75,89.42,292004,105571,91382,31.29,86.56,1716825422,1233459924,998813646,58.18,80.98,453,1292697723.93073,Hot-Humid
48,05402,4805402,G48005402,48,05309,4805309,G48005309,Texas,"Travis County (West, South & Outside Austin City)",995,995,101171,67389,3582,3.54,5.32,162762,105571,5655,3.47,5.36,1969387931,1233459924,213504260,10.84,17.31,453,1292697723.93073,Hot-Humid
48,05402,4805402,G48005402,48,05400,4805400,G48005400,Texas,Capital Area COG (Southwest)--Hays County,995,995,101171,97589,97589,96.46,100,162762,157107,157107,96.53,100,1969387931,1755883670,1755883670,89.16,100,209,1760013856.593844,Hot-Humid
48,05500,4805500,G48005500,48,05700,4805700,G48005700,Texas,Alamo Area COG (Northeast)--Guadalupe County,996,996,167044,89023,89023,53.29,100,240005,131533,131533,54.8,100,3291169587,1842153858,1842125129,55.97,100,187,1849974056.0258658,Hot-Humid
48,05500,4805500,G48005500,48,05800,4805800,G48005800,Texas,Alamo Area COG (Northeast)--Comal County,996,996,167044,78021,78021,46.71,100,240005,108472,108472,45.2,100,3291169587,1449037244,1449037244,44.03,100,091,1488420416.687909,Hot-Humid
48,05500,4805500,G48005500,48,05916,4805916,G48005916,Texas,"Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities",996,997,167044,72016,0,0,0,240005,102121,0,0,0,3291169587,183141089,7214,0,0,029,184556477.2039349,Hot-Humid
48,05601,4805601,G48005601,48,05901,4805901,G48005901,Texas,San Antonio City (Central),997,997,102340,111957,102340,100,91.41,97550,106773,97550,100,91.36,45352680,49397892,45352680,100,91.81,029,50386455.0632319,Hot-Humid
48,05602,4805602,G48005602,48,05901,4805901,G48005901,Texas,San Antonio City (Central),997,997,113367,111957,4997,4.41,4.46,109166,106773,4899,4.49,4.59,66395757,49397892,2200799,3.31,4.46,029,50386455.0632319,Hot-Humid
48,05602,4805602,G48005602,48,05903,4805903,G48005903,Texas,San Antonio City (Southeast)--Inside Loop I-410,997,997,113367,107690,50489,44.54,46.88,109166,112796,51020,46.74,45.23,66395757,89656433,27221601,41,30.36,029,90100375.53106526,Hot-Humid
48,05602,4805602,G48005602,48,05905,4805905,G48005905,Texas,San Antonio City (West)--Inside Loop I-410,997,997,113367,111024,10962,9.67,9.87,109166,115089,8772,8.04,7.62,66395757,95669059,14681721,22.11,15.35,029,96020924.66258635,Hot-Humid
48,05602,4805602,G48005602,48,05906,4805906,G48005906,Texas,San Antonio City (Southwest)--Inside Loop I-410,997,997,113367,114165,46919,41.39,41.1,109166,116642,44475,40.74,38.13,66395757,81360636,22291636,33.57,27.4,029,81774773.1898769,Hot-Humid
48,05603,4805603,G48005603,48,05902,4805902,G48005902,Texas,San Antonio City (Northeast)--Inside Loop I-410,997,997,105949,115399,0,0,0,115824,116668,0,0,0,155661866,104167646,300,0,0,029,104389456.79591961,Hot-Humid
48,05603,4805603,G48005603,48,05903,4805903,G48005903,Texas,San Antonio City (Southeast)--Inside Loop I-410,997,997,105949,107690,57201,53.99,53.12,115824,112796,61776,53.34,54.77,155661866,89656433,62433735,40.11,69.64,029,90100375.53106526,Hot-Humid
48,05603,4805603,G48005603,48,05906,4805906,G48005906,Texas,San Antonio City (Southwest)--Inside Loop I-410,997,997,105949,114165,39314,37.11,34.44,115824,116642,41587,35.91,35.65,155661866,81360636,39406085,25.32,48.43,029,81774773.1898769,Hot-Humid
48,05603,4805603,G48005603,48,05907,4805907,G48005907,Texas,Bexar County (South)--San Antonio City (Far South),997,997,105949,73673,9434,8.9,12.81,115824,102823,12461,10.76,12.12,155661866,1271398724,53821746,34.58,4.23,029,1305060796.8764815,Hot-Humid
48,05604,4805604,G48005604,48,05902,4805902,G48005902,Texas,San Antonio City (Northeast)--Inside Loop I-410,997,997,121247,115399,87741,72.37,76.03,131404,116668,90065,68.54,77.2,139277818,104167646,84002984,60.31,80.64,029,104389456.79591961,Hot-Humid
48,05604,4805604,G48005604,48,05903,4805903,G48005903,Texas,San Antonio City (Southeast)--Inside Loop I-410,997,997,121247,107690,0,0,0,131404,112796,0,0,0,139277818,89656433,1096,0,0,029,90100375.53106526,Hot-Humid
48,05604,4805604,G48005604,48,05907,4805907,G48005907,Texas,Bexar County (South)--San Antonio City (Far South),997,997,121247,73673,53,0.04,0.07,131404,102823,57,0.04,0.06,139277818,1271398724,8290411,5.95,0.65,029,1305060796.8764815,Hot-Humid
48,05604,4805604,G48005604,48,05913,4805913,G48005913,Texas,"San Antonio (Northeast), Kirby & Windcrest Cities",997,997,121247,84730,30669,25.29,36.2,131404,103141,37728,28.71,36.58,139277818,87076113,39766240,28.55,45.67,029,87728080.49592187,Hot-Humid
48,05604,4805604,G48005604,48,05916,4805916,G48005916,Texas,"Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities",997,997,121247,72016,2784,2.3,3.87,131404,102121,3554,2.7,3.48,139277818,183141089,7217087,5.18,3.94,029,184556477.2039349,Hot-Humid
48,05605,4805605,G48005605,48,05901,4805901,G48005901,Texas,San Antonio City (Central),997,997,154732,111957,4620,2.99,4.13,191778,106773,4324,2.25,4.05,153714653,49397892,1844412,1.2,3.73,029,50386455.0632319,Hot-Humid
48,05605,4805605,G48005605,48,05905,4805905,G48005905,Texas,San Antonio City (West)--Inside Loop I-410,997,997,154732,111024,73266,47.35,65.99,191778,115089,79686,41.55,69.24,153714653,95669059,60513091,39.37,63.25,029,96020924.66258635,Hot-Humid
48,05605,4805605,G48005605,48,05906,4805906,G48005906,Texas,San Antonio City (Southwest)--Inside Loop I-410,997,997,154732,114165,27932,18.05,24.47,191778,116642,30580,15.95,26.22,153714653,81360636,19662915,12.79,24.17,029,81774773.1898769,Hot-Humid
48,05605,4805605,G48005605,48,05907,4805907,G48005907,Texas,Bexar County (South)--San Antonio City (Far South),997,997,154732,73673,6159,3.98,8.36,191778,102823,11414,5.95,11.1,153714653,1271398724,22114334,14.39,1.74,029,1305060796.8764815,Hot-Humid
48,05605,4805605,G48005605,48,05908,4805908,G48005908,Texas,San Antonio City (West)--Between Loop TX-1604 & Loop I-410,997,997,154732,60304,42749,27.63,70.89,191778,102342,65726,34.27,64.22,153714653,68389709,48019227,31.24,70.21,029,68572610.09031537,Hot-Humid
48,05605,4805605,G48005605,48,05914,4805914,G48005914,Texas,Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities,997,997,154732,29324,6,0,0.02,191778,101662,48,0.03,0.05,153714653,473734658,1560673,1.02,0.33,029,474486088.072638,Hot-Humid
48,05606,4805606,G48005606,48,05904,4805904,G48005904,Texas,San Antonio City (Northwest)--Inside Loop I-410,997,997,172439,107641,62362,36.16,57.94,182866,104680,59324,32.44,56.67,94896704,46743036,27097745,28.55,57.97,029,47118960.69858573,Hot-Humid
48,05606,4805606,G48005606,48,05905,4805905,G48005905,Texas,San Antonio City (West)--Inside Loop I-410,997,997,172439,111024,26417,15.32,23.79,182866,115089,26315,14.39,22.86,94896704,95669059,14400154,15.17,15.05,029,96020924.66258635,Hot-Humid
48,05606,4805606,G48005606,48,05908,4805908,G48005908,Texas,San Antonio City (West)--Between Loop TX-1604 & Loop I-410,997,997,172439,60304,3664,2.12,6.08,182866,102342,3987,2.18,3.9,94896704,68389709,1538975,1.62,2.25,029,68572610.09031537,Hot-Humid
48,05606,4805606,G48005606,48,05909,4805909,G48005909,Texas,San Antonio (Northwest) & Leon Valley Cities,997,997,172439,92456,75517,43.79,81.68,182866,106085,87732,47.98,82.7,94896704,57645398,45564935,48.02,79.04,029,57656362.196947426,Hot-Humid
